semestre,matriculados,registros,presentes,publicados,puntaje_global,puntaje_lectura,puntaje_matematicas,puntaje_sociales,puntaje_naturales,puntaje_ingles,comuna,prestacion_servicio,ponderado_global,ponderado_lectura,ponderado_matematicas,ponderado_sociales,ponderado_naturales,ponderado_ingles,punt_global_med,punt_lectura_med,punt_matematicas_med,punt_sociales_med,punt_naturales_med,punt_ingles_med,punt_global_sector,punt_lectura_sector,punt_matematicas_sector,punt_sociales_sector,punt_naturales_sector,punt_ingles_sector,punt_global_comu,punt_lectura_comu,punt_matematicas_comu,punt_sociales_comu,punt_naturales_comu,punt_ingles_comu
20162,89.0,79,78,78,269.0,55.0,54.0,53.0,53.0,55.0,la candelaria,oficial,20982.0,4290.0,4212.0,4134.0,4134.0,4290.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,0.0,1,1,1,182.0,41.0,41.0,32.0,33.0,31.0,la candelaria,privado,182.0,41.0,41.0,32.0,33.0,31.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,90.0,89,89,89,303.0,60.0,59.0,60.0,61.0,67.0,la candelaria,privado,26967.0,5340.0,5251.0,5340.0,5429.0,5963.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,46.0,46,46,46,260.0,54.0,52.0,51.0,52.0,51.0,la candelaria,oficial,11960.0,2484.0,2392.0,2346.0,2392.0,2346.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,0.0,6,5,5,237.0,50.0,47.0,49.0,45.0,45.0,la candelaria,privado,1185.0,250.0,235.0,245.0,225.0,225.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,42.0,45,44,44,268.0,55.0,51.0,54.0,54.0,55.0,la candelaria,privado,11792.0,2420.0,2244.0,2376.0,2376.0,2420.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,0.0,2,2,2,275.0,54.0,56.0,56.0,52.0,67.0,la candelaria,privado,550.0,108.0,112.0,112.0,104.0,134.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,204.0,205,200,200,269.0,56.0,51.0,53.0,55.0,55.0,la candelaria,oficial,53800.0,11200.0,10200.0,10600.0,11000.0,11000.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,22.0,22,22,22,287.0,60.0,55.0,58.0,57.0,57.0,la candelaria,privado,6314.0,1320.0,1210.0,1276.0,1254.0,1254.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,78.0,78,78,78,270.0,55.0,53.0,53.0,54.0,56.0,la candelaria,privado,21060.0,4290.0,4134.0,4134.0,4212.0,4368.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,275.8422713,56.91640379,53.90063091,54.46214511,55.21451104,55.35804416
20162,107.0,103,101,101,305.0,61.0,62.0,61.0,60.0,62.0,laureles estadio,oficial,30805.0,6161.0,6262.0,6161.0,6060.0,6262.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,459.0,458,447,447,317.0,62.0,63.0,64.0,63.0,70.0,laureles estadio,privado,141699.0,27714.0,28161.0,28608.0,28161.0,31290.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,10.0,6,5,5,291.0,57.0,63.0,54.0,56.0,68.0,laureles estadio,privado,1455.0,285.0,315.0,270.0,280.0,340.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,149.0,149,146,146,354.0,67.0,74.0,69.0,70.0,79.0,laureles estadio,privado,51684.0,9782.0,10804.0,10074.0,10220.0,11534.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,93.0,90,89,89,281.0,58.0,56.0,56.0,56.0,55.0,laureles estadio,oficial,25009.0,5162.0,4984.0,4984.0,4984.0,4895.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,64.0,63,63,63,345.0,67.0,70.0,67.0,69.0,81.0,laureles estadio,privado,21735.0,4221.0,4410.0,4221.0,4347.0,5103.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,15.0,15,15,15,243.0,49.0,48.0,46.0,50.0,53.0,laureles estadio,privado,3645.0,735.0,720.0,690.0,750.0,795.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,0.0,41,41,41,296.0,60.0,59.0,60.0,58.0,57.0,laureles estadio,oficial,12136.0,2460.0,2419.0,2460.0,2378.0,2337.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,65.0,65,65,65,349.0,68.0,72.0,68.0,68.0,80.0,laureles estadio,privado,22685.0,4420.0,4680.0,4420.0,4420.0,5200.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,66.0,66,66,66,313.0,64.0,62.0,61.0,61.0,66.0,laureles estadio,privado,20658.0,4224.0,4092.0,4026.0,4026.0,4356.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,69.0,69,69,69,326.0,65.0,65.0,64.0,64.0,76.0,laureles estadio,privado,22494.0,4485.0,4485.0,4416.0,4416.0,5244.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,319.7877145,62.9168925,64.43721771,63.53206865,63.27190605,69.87895212
20162,145.0,145,145,145,342.0,68.0,69.0,66.0,68.0,75.0,la america,privado,49590.0,9860.0,10005.0,9570.0,9860.0,10875.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,113.0,104,101,101,280.0,58.0,54.0,56.0,55.0,57.0,la america,oficial,28280.0,5858.0,5454.0,5656.0,5555.0,5757.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,35.0,35,35,35,294.0,61.0,55.0,60.0,57.0,65.0,la america,privado,10290.0,2135.0,1925.0,2100.0,1995.0,2275.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,148.0,148,144,144,283.0,57.0,56.0,56.0,56.0,58.0,la america,oficial,40752.0,8208.0,8064.0,8064.0,8064.0,8352.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,22.0,21,21,21,281.0,59.0,53.0,55.0,57.0,62.0,la america,privado,5901.0,1239.0,1113.0,1155.0,1197.0,1302.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,68.0,68,66,66,252.0,52.0,48.0,50.0,52.0,51.0,la america,oficial,16632.0,3432.0,3168.0,3300.0,3432.0,3366.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,69.0,69,67,67,246.0,50.0,48.0,48.0,51.0,50.0,la america,oficial,16482.0,3350.0,3216.0,3216.0,3417.0,3350.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,86.0,79,79,79,246.0,52.0,48.0,49.0,48.0,50.0,la america,oficial,19434.0,4108.0,3792.0,3871.0,3792.0,3950.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,86.0,85,83,83,339.0,66.0,69.0,66.0,68.0,76.0,la america,privado,28137.0,5478.0,5727.0,5478.0,5644.0,6308.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,111.0,111,106,106,259.0,53.0,51.0,52.0,52.0,51.0,la america,oficial,27454.0,5618.0,5406.0,5512.0,5512.0,5406.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,0.0,46,46,46,276.0,58.0,54.0,55.0,54.0,57.0,la america,oficial,12696.0,2668.0,2484.0,2530.0,2484.0,2622.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,0.0,275,268,268,283.0,58.0,56.0,57.0,56.0,56.0,la america,oficial,75844.0,15544.0,15008.0,15276.0,15008.0,15008.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,65.0,64,64,64,303.0,63.0,58.0,60.0,59.0,67.0,la america,privado,19392.0,4032.0,3712.0,3840.0,3776.0,4288.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,58.0,56,55,55,254.0,52.0,49.0,50.0,51.0,52.0,la america,oficial,13970.0,2860.0,2695.0,2750.0,2805.0,2860.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,20.0,20,19,19,314.0,63.0,61.0,64.0,61.0,70.0,la america,privado,5966.0,1197.0,1159.0,1216.0,1159.0,1330.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,54.0,52,52,52,293.0,60.0,56.0,58.0,58.0,66.0,la america,privado,15236.0,3120.0,2912.0,3016.0,3016.0,3432.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,228.0,222,219,219,283.0,58.0,55.0,56.0,57.0,57.0,la america,oficial,61977.0,12702.0,12045.0,12264.0,12483.0,12483.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,556.0,558,553,553,297.0,59.0,59.0,59.0,59.0,62.0,la america,privado,164241.0,32627.0,32627.0,32627.0,32627.0,34286.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,9.0,9,9,9,265.0,55.0,50.0,50.0,54.0,60.0,la america,privado,2385.0,495.0,450.0,450.0,486.0,540.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,288.3015947,58.41041276,56.73639775,57.17213884,57.369606,59.93902439
20162,0.0,37,37,37,235.0,50.0,45.0,47.0,48.0,44.0,san javier,oficial,8695.0,1850.0,1665.0,1739.0,1776.0,1628.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,72.0,70,68,68,240.0,49.0,47.0,47.0,49.0,47.0,san javier,oficial,16320.0,3332.0,3196.0,3196.0,3332.0,3196.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,51.0,50,49,49,263.0,54.0,53.0,53.0,52.0,49.0,san javier,oficial,12887.0,2646.0,2597.0,2597.0,2548.0,2401.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,40.0,40,40,40,248.0,52.0,47.0,49.0,50.0,51.0,san javier,oficial,9920.0,2080.0,1880.0,1960.0,2000.0,2040.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,30.0,30,30,30,266.0,56.0,51.0,54.0,52.0,53.0,san javier,contratacion,7980.0,1680.0,1530.0,1620.0,1560.0,1590.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,262.6791934,53.97891842,51.54262145,51.90192484,52.28780935,52.87901008,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,100.0,101,100,100,268.0,54.0,53.0,52.0,54.0,56.0,san javier,oficial,26800.0,5400.0,5300.0,5200.0,5400.0,5600.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,22.0,21,21,21,232.0,46.0,46.0,44.0,49.0,47.0,san javier,contratacion,4872.0,966.0,966.0,924.0,1029.0,987.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,262.6791934,53.97891842,51.54262145,51.90192484,52.28780935,52.87901008,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,0.0,71,71,71,242.0,50.0,46.0,47.0,50.0,51.0,san javier,oficial,17182.0,3550.0,3266.0,3337.0,3550.0,3621.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,44.0,44,44,44,264.0,54.0,51.0,53.0,53.0,51.0,san javier,oficial,11616.0,2376.0,2244.0,2332.0,2332.0,2244.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,0.0,67,67,67,256.0,54.0,49.0,51.0,52.0,52.0,san javier,oficial,17152.0,3618.0,3283.0,3417.0,3484.0,3484.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,27.0,27,27,27,321.0,64.0,66.0,62.0,62.0,72.0,san javier,privado,8667.0,1728.0,1782.0,1674.0,1674.0,1944.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,97.0,93,92,92,244.0,51.0,47.0,48.0,50.0,48.0,san javier,oficial,22448.0,4692.0,4324.0,4416.0,4600.0,4416.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,254.7043344,52.50464396,49.58668731,50.17337461,51.5247678,51.31733746
20162,14.0,17,17,17,286.0,56.0,57.0,58.0,55.0,63.0,poblado,contratacion,4862.0,952.0,969.0,986.0,935.0,1071.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,262.6791934,53.97891842,51.54262145,51.90192484,52.28780935,52.87901008,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,33.0,33,33,33,282.0,57.0,56.0,56.0,55.0,62.0,poblado,privado,9306.0,1881.0,1848.0,1848.0,1815.0,2046.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,33.0,33,30,30,288.0,57.0,56.0,58.0,57.0,65.0,poblado,privado,8640.0,1710.0,1680.0,1740.0,1710.0,1950.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,39.0,39,39,39,304.0,60.0,59.0,61.0,60.0,69.0,poblado,privado,11856.0,2340.0,2301.0,2379.0,2340.0,2691.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,53.0,53,52,52,332.0,64.0,65.0,66.0,64.0,83.0,poblado,privado,17264.0,3328.0,3380.0,3432.0,3328.0,4316.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,13.0,12,12,12,280.0,58.0,52.0,57.0,55.0,64.0,poblado,privado,3360.0,696.0,624.0,684.0,660.0,768.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,16.0,16,16,16,294.0,60.0,58.0,58.0,59.0,61.0,poblado,privado,4704.0,960.0,928.0,928.0,944.0,976.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,93.0,93,92,92,307.0,61.0,61.0,61.0,59.0,71.0,poblado,privado,28244.0,5612.0,5612.0,5612.0,5428.0,6532.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,4.0,3,3,3,320.0,62.0,65.0,61.0,63.0,80.0,poblado,privado,960.0,186.0,195.0,183.0,189.0,240.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,33.0,33,32,32,341.0,65.0,70.0,66.0,68.0,78.0,poblado,privado,10912.0,2080.0,2240.0,2112.0,2176.0,2496.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,14.0,14,14,14,275.0,54.0,54.0,55.0,55.0,62.0,poblado,privado,3850.0,756.0,756.0,770.0,770.0,868.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,99.0,99,99,99,339.0,68.0,67.0,67.0,66.0,79.0,poblado,privado,33561.0,6732.0,6633.0,6633.0,6534.0,7821.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,24.0,24,24,24,273.0,55.0,54.0,54.0,53.0,63.0,poblado,privado,6552.0,1320.0,1296.0,1296.0,1272.0,1512.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,96.0,96,95,95,316.0,63.0,63.0,62.0,62.0,71.0,poblado,privado,30020.0,5985.0,5985.0,5890.0,5890.0,6745.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,102.0,103,102,102,353.0,69.0,72.0,70.0,69.0,78.0,poblado,privado,36006.0,7038.0,7344.0,7140.0,7038.0,7956.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,25.0,25,24,24,256.0,54.0,50.0,51.0,51.0,49.0,poblado,oficial,6144.0,1296.0,1200.0,1224.0,1224.0,1176.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,54.0,54,54,54,361.0,69.0,74.0,69.0,72.0,87.0,poblado,privado,19494.0,3726.0,3996.0,3726.0,3888.0,4698.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,25.0,25,25,25,312.0,61.0,64.0,61.0,61.0,72.0,poblado,privado,7800.0,1525.0,1600.0,1525.0,1525.0,1800.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,11.0,11,10,10,333.0,66.0,65.0,67.0,64.0,79.0,poblado,privado,3330.0,660.0,650.0,670.0,640.0,790.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,58.0,58,58,58,347.0,68.0,70.0,68.0,68.0,82.0,poblado,privado,20126.0,3944.0,4060.0,3944.0,3944.0,4756.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,309.5165368,61.74088898,61.42848115,61.3825574,61.19022541,67.48957236,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,835.0,792,762,762,289.0,59.0,57.0,57.0,57.0,58.0,poblado,oficial,220218.0,44958.0,43434.0,43434.0,43434.0,44196.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,305.8436911,61.32140615,60.7225361,60.36158192,60.06528562,66.16698054
20162,124.0,123,120,120,284.0,58.0,58.0,55.0,57.0,59.0,guayabal,oficial,34080.0,6960.0,6960.0,6600.0,6840.0,7080.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,278.7860465,56.6744186,55.30542636,55.00620155,55.40155039,58.6620155
20162,0.0,84,84,84,250.0,51.0,48.0,50.0,50.0,52.0,guayabal,oficial,21000.0,4284.0,4032.0,4200.0,4200.0,4368.0,275.2536091,56.259543,54.1518466,54.43189266,54.85293597,56.31175272,266.3592332,54.85415671,52.25889871,52.62619446,53.22342332,53.36645963,278.7860465,56.6744186,55.30542636,55.00620155,55.40155039,58.6620155
